Organization Name,Organization Name URL,Industries,Headquarters Location,Founded Date,Founded Date Precision,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Description,CB Rank (Organization),Stage,CB Rank (Company),Number of Funding Rounds,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Founders,Founders,Number of Employees,Industry Groups,School Type,School Program,Operating Status,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description
Doxci,https://www.crunchbase.com/organization/doxci,"Artificial Intelligence (AI), Cloud Data Services, Computer Vision, Enterprise Software, Information Technology, Machine Learning, Natural Language Processing, SaaS, Software","Miami, Florida, United States",2021-01-01,year,120000,USD,120000,Doxci uses Artificial Intelligence to put paperwork on autopilot and help enterprises streamline their operations.,"126,436",,"118,916",1,2023-04-17,120000,USD,120000,120000,USD,120000,,,,,,1-10,"Artificial Intelligence (AI), Data and Analytics, Hardware, Information Technology, Internet Services, Science and Engineering, Software",,,Active,For Profit,https://doxci.ai/,,,https://www.linkedin.com/company/doxci/,"Doxci uses Artificial Intelligence (A.I.), Natural Language Processing (NLP), and Robotic Process Automation (RPA) to automatically read, process, and complete tasks associated with enterprise documents. Whether it be documenting specific line items for compliance purposes, converting unstructured data to a structured database, or digitizing physical documents, Doxci lets business owners put paperwork on autopilot."
Zyper,https://www.crunchbase.com/organization/zyper,"Advertising Platforms, Brand Marketing, Loyalty Programs, Machine Learning, Software","San Francisco, California, United States",2021-02-02,day,8620000,USD,8620000,"Zyper is a machine learning-led community marketing software that helps brands connect with their fans, and fans connect with each other.","127,137",,"119,588",3,2019-06-06,6500000,USD,6500000,8620000,USD,8620000,"Y Combinator, Forerunner, Talis Capital, Downing Ventures, Jonathan Downey",3,9,1,Amber Atherton,11-50,"Advertising, Artificial Intelligence (AI), Data and Analytics, Sales and Marketing, Software",,,Closed,For Profit,http://zyper.com,https://twitter.com/zyper_official,,https://www.linkedin.com/company/zyper./,"Zyper is a machine learning-led community marketing software that helps brands connect with their fans, and fans connect with each other. The platform wants to re-create social networks for brands by connecting them to their top fans to drive engagement, insights, and sales. It enables brands to identify and engage with their top 1% of fans and build a community of active brand advocates. Zyper was founded in 2017 and is headquartered in San Francisco, California, United States."
SVG Bloom,https://www.crunchbase.com/organization/svg-bloom,"Artificial Intelligence (AI), Graphic Design, SaaS","Provo, Utah, United States",2021-01-01,year,1420000,USD,1420000,"Create stunning SVG text designs with our AI-powered generator. Perfect for cutting machines, logos, and more.","127,508",,"119,942",2,2023-07-17,1420000,USD,1420000,1420000,USD,1420000,,,,,,11-50,"Artificial Intelligence (AI), Data and Analytics, Design, Science and Engineering, Software",,,Active,For Profit,https://svgbloom.work/,,,,"SVG Bloom is an AI SVG design generator meant for creators. Design high quality vector images at the click of a button, meant for use with cutting machines, engravers, clothing printing, web design, and more."
Talsey AI,https://www.crunchbase.com/organization/localeyes-ab13,"Artificial Intelligence (AI), Hospitality, Messaging","Provo, Utah, United States",2021-01-01,year,350000,USD,350000,Talsey is an AI text assistant for hotels. She helps hotels master guest satisfaction and online reputation.,"127,796",,"120,216",2,2023-01-01,350000,USD,350000,350000,USD,350000,RevRoad,1,1,1,Logan Nicholson,1-10,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Messaging and Telecommunications, Science and Engineering, Software, Travel and Tourism",,,Active,For Profit,https://www.talsey.com/,,,https://www.linkedin.com/company/73829271/,"Talsey is an AI text assistant for hotels. She bridges the gaps of guest satisfaction and online reputation for hoteliers by determining the needs of guests and tending to them as quickly as possible. Talsey has the ability to skyrocket positive online reviews and mitigate negative reviews, acting as a game changer for hotels and resorts. Ultimately, Talsey is a tool designed to help hoteliers increase satisfaction, to increase revenue."
StartX,https://www.crunchbase.com/organization/startx-bf7b,"Advice, Apps, Artificial Intelligence (AI), Business Development, Funding Platform, Information Technology, Marketplace, Professional Networking, Software, Venture Capital","New York, New York, United States",2021-09-01,day,1000000,USD,1000000,"Where founders submit deals for funding through multiple options, investors have access to tailored investment opportunities and advisors.","128,932",,"121,311",1,2021-09-01,1000000,USD,1000000,1000000,USD,1000000,StartX,1,1,1,Arash Rezaei,10001+,"Apps, Artificial Intelligence (AI), Commerce and Shopping, Community and Lifestyle, Data and Analytics, Financial Services, Information Technology, Lending and Investments, Media and Entertainment, Professional Services, Science and Engineering, Software",,,Active,For Profit,https://www.thestartx.com,https://twitter.com/thestartx1,https://www.facebook.com/thestartx,https://www.linkedin.com/company/thestartx,"The marketplace to load your ideas to attract investors as a startup, scale an existing business, or facilitate a business exit with advisors around to assist you if needed before you go live. An easy-to-use digital platform that is a world first in many ways with features to take you to the next level whether you are an aspiring entrepreneur with fresh ideas, a growing business, or a business in need of a restructure on the exit strategy. Investment opportunities lined up perfectly for public investors on our platform and with Xuri to match your idea with the of interest private investor, as well as blended investment deals or equity swaps to get you partnered for success."
RadTechReady Solutions,https://www.crunchbase.com/organization/radtechready-solutions,"Analytics, Artificial Intelligence (AI), Business Intelligence, Data Visualization, GovTech, SaaS","New York, New York, United States",2021-12-12,day,275000,USD,275000,"AI-Powered Dashboard, SaaS and Analytics Platform","129,234",,"121,598",3,2024-05-10,140000,USD,140000,275000,USD,275000,"Techstars, Founder Institute",,2,1,Jeron Blake,11-50,"Artificial Intelligence (AI), Data and Analytics, Design, Government and Military, Information Technology, Science and Engineering, Software",,,Active,For Profit,http://radtechready.com,https://x.com/RadTechReady,https://www.facebook.com/profile.php?id=61577304210635,https://www.linkedin.com/company/radtechready-solutions/,"RadTechReady Solutions is an AI-powered analytics platform headquartered in New York. It focuses on transforming raw datasets into insightful, visual business intelligence using generative AI. The platform delivers real-time data visualizations, predictive analytics, and auto-generated executive summaries for governments, researchers, and enterprises. With a lightweight WordPress backend and custom chart integrations, it showcases the future of automated reporting, making advanced analytics accessible to non-technical users."
4C Technologies,https://www.crunchbase.com/organization/4c-technologies-f35a,"Artificial Intelligence (AI), Internet","New York, New York, United States",2021-12-12,day,242000,USD,242000,AI-powered IoT Platform for Smart Surveillance and Automation.,"129,801",,"122,146",3,2024-01-01,110000,USD,110000,242000,USD,242000,,,,1,Colin Smith,11-50,"Artificial Intelligence (AI), Data and Analytics, Internet Services, Science and Engineering, Software",,,Active,For Profit,http://4ctechnologies.net/,https://x.com/4c_technologies,https://www.facebook.com/4ctechnologies/,,"AI-Based IoT Surveillance & Smart Hub is a next-generation platform that combines artificial intelligence with Internet of Things (IoT) technologies to deliver smart, secure, and connected environments. Our system offers intelligent surveillance solutions, real-time monitoring, and automated threat detection across homes, offices, and industrial spaces. By integrating advanced AI algorithms with smart sensors, cameras, and control devices, we enable users to manage and monitor their spaces remotely with ease and confidence. Designed for scalability and seamless integration, our hub connects multiple smart devices into one unified platform, offering voice control, automation scheduling, and real-time alerts. Whether it's enhancing security, improving energy efficiency, or automating daily routines, our solution empowers users to live and work smarter. With a focus on privacy, data encryption, and user-friendly interfaces, AI-Based IoT Surveillance & Smart Hub delivers the perfect blend of safety, convenience, and innovation for modern smart living."
Inspira AI Corp.,https://www.crunchbase.com/organization/inspira-ai-corp,"Artificial Intelligence (AI), Software","Los Angeles, California, United States",2021-11-01,day,509650,USD,509650,AI Productivity Software services,"130,077",,"122,412",3,2023-07-01,110000,USD,110000,509650,USD,509650,"Benny Traub, Benjamin Traub, Carmen Traub",1,3,1,Benny Traub,11-50,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,https://inspira.ai,,,,"AI Productivity Software company located at 10700 Lemon Creek Loop, Unit 102 Englewood FL, 34224"
Studious,https://www.crunchbase.com/organization/studious-1fb3,"Artificial Intelligence (AI), E-Learning, EdTech, Education","New York, New York, United States",2021-11-09,day,150000,USD,150000,Studious empowers students and professionals with the study tools and support to succeed.,"130,824",,"123,125",3,2024-03-04,,,,150000,USD,150000,"LvlUp Ventures, Newchip Accelerator, StartOut",1,3,1,Kara Tomanelli,1-10,"Artificial Intelligence (AI), Data and Analytics, Education, Science and Engineering, Software",,,Active,For Profit,https://learn.bestudious.io/,,,https://www.linkedin.com/company/studious-technologies/,"Studious Technologies app is an AI-enabled platform that achieves personalized learning. Our solution automates and deploys proven learning processes - Focus, Interleaving, Elaboration, Ritual, and Social Context - to create a personalized exam preparation experience. The founding team's decades-long experience as tutors given us insight into the inefficiencies and costs associated with in-person exam prep tutoring."
The Remote Coder,https://www.crunchbase.com/organization/the-remote-coder,"Artificial Intelligence (AI), Developer Tools, SaaS, Virtual Workforce, Web Development","New York, New York, United States",2021-11-20,day,300000,USD,300000,"TheRemoteCoder.com is transforming remote software development with intelligent, AI-assisted coding and collaboration tools.","131,189",,"123,482",3,2024-11-04,150000,USD,150000,300000,USD,300000,"500 Startups, Founder Institute",,2,1,Jasper Lane,11-50,"Administrative Services, Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,https://theremotecoder.com,https://x.com/theremote_coder,https://www.facebook.com/Remotecoder/,https://www.linkedin.com/company/the-remote-coder/,"TheRemoteCoder.com is redefining how remote developers collaborate and build software by integrating intelligent tools that support AI-powered coding workflows. The platform simulates features like GPT-style code assistance, task estimation, and timezone-aware sprint planning—all designed to boost productivity and reduce remote team friction. Whether you're a solo freelancer or leading a global dev team, TheRemoteCoder.com helps you code smarter, anywhere."
Blokora,https://www.crunchbase.com/organization/blokora,"Artificial Intelligence (AI), Blockchain, Cryptocurrency, Decentralized Finance (DeFi), Web3","Washington, District of Columbia, United States",2021-07-03,day,113000,USD,113000,"Blokora provides blockchain solutions for businesses, ensuring data integrity and efficient digital transactions.","133,178",,"125,404",1,2024-12-28,113000,USD,113000,113000,USD,113000,,,,1,Noah Slade Jaghori,11-50,"Artificial Intelligence (AI), Blockchain and Cryptocurrency, Data and Analytics, Financial Services, Internet Services, Other, Payments, Science and Engineering, Software",,,Active,For Profit,https://www.blokora.com,,,https://www.linkedin.com/company/blokora/,"Blokora provides blockchain solutions for businesses, ensuring data integrity and efficient digital transactions. It helps companies enhance security and transparency in operations."
