Organization Name,Organization Name URL,Industries,Headquarters Location,Founded Date,Founded Date Precision,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Description,CB Rank (Organization),Stage,CB Rank (Company),Number of Funding Rounds,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Founders,Founders,Number of Employees,Industry Groups,School Type,School Program,Operating Status,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description
Trace,https://www.crunchbase.com/organization/trace-6cee,"Artificial Intelligence (AI), B2B, Finance, Internet","San Francisco, California, United States",2024-11-01,month,500000,USD,500000,"Trace is an AI based Intenet firm offering AI agents for customer support for banking, insurance and other financial Services.","45,223",,"41,420",2,2025-03-08,,,,500000,USD,500000,"Y Combinator, GMO VenturePartners, SV Tech Ventures, VantedgeAI, Chris Smoak",,6,2,"Kayla Lee, Saner Cakir",11-50,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Internet Services, Other, Science and Engineering, Software",,,Active,For Profit,http://tracetec.co,https://x.com/traceaiagents,,https://www.linkedin.com/company/tracetechnologies,"Secure and reliable voice AI customer support agents for banking, insurance, fintech, and more. We integrate with existing core systems and leverage the latest in AI research to resolve all customer calls end-to-end."
Osmosis AI,https://www.crunchbase.com/organization/gulp-ai,"Artificial Intelligence (AI), Developer Tools, Information Technology, Internet, Machine Learning, Software","San Francisco, California, United States",2024-01-01,year,500000,USD,500000,"Osmosis AI is a platform that makes building, configuring, and deploying streaming data pipelines easy.","45,317",,"41,509",2,2025-03-12,500000,USD,500000,500000,USD,500000,"Y Combinator, Pioneer Fund, Liquid 2 Ventures",1,3,2,"Andy Lyu, Kasey Zhang",1-10,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Science and Engineering, Software",,,Active,For Profit,https://osmosis.ai/,https://x.com/gulp_ai,,https://www.linkedin.com/company/gulp-ai/,
Gander,https://www.crunchbase.com/organization/gander-7e0d,"Artificial Intelligence (AI), Customer Service, SaaS","New York, New York, United States",2024-01-01,year,500000,USD,500000,"Gander offers AI-powered self-service for airlines, automating all disruption-related customer service.","45,401",,"41,582",1,2024-12-04,500000,USD,500000,500000,USD,500000,Y Combinator,1,1,2,"Andrew Dixon, Arjan Guglani",1-10,"Artificial Intelligence (AI), Data and Analytics, Other, Professional Services, Science and Engineering, Software",,,Active,For Profit,https://usegander.com/,,,https://www.linkedin.com/company/usegander/,
Originalis AI,https://www.crunchbase.com/organization/originalis-ai,"Artificial Intelligence (AI), Information Technology, Operating Systems","New York, New York, United States",2024-01-01,year,4552173,USD,4552173,"Originalis AI is an intelligent composable operating system designed for the private capital markets, enhancing operational efficiency.","45,510",,"41,681",1,2025-03-11,4552173,USD,4552173,4552173,USD,4552173,"Flybridge, RRE Ventures",1,2,1,Vic Singh,1-10,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Platforms, Science and Engineering, Software",,,Active,For Profit,https://www.originalis.ai,,,https://www.linkedin.com/company/originalis-ai,"Originalis AI is an intelligent composable operating system designed for the private capital markets, enhancing operational efficiency. Originalis aims to streamline workflows in private capital investment, allowing firms to focus more on their core activities."
Budy,https://www.crunchbase.com/organization/budy,"Artificial Intelligence (AI), Consulting, Software","Palo Alto, California, United States",2024-01-01,year,4200000,USD,4200000,"Budy is an AI assistant for SaaS services, designed to boost user support and interaction in digital settings.","45,986",,"42,133",1,2024-10-16,4200000,USD,4200000,4200000,USD,4200000,"RTP Global, BEENEXT, Neon Fund, Raju Reddy, Abhinav Asthana",1,7,,,1-10,"Artificial Intelligence (AI), Data and Analytics, Professional Services, Science and Engineering, Software",,,Active,For Profit,https://www.budy.bot/,,,https://www.linkedin.com/company/budy-bot/,"Budy is an AI assistant for SaaS services, designed to boost user support and interaction in digital settings."
NOS Agent,https://www.crunchbase.com/organization/nos-agent,Artificial Intelligence (AI),"Brooklyn, New York, United States",2024-10-30,day,300000,USD,300000,NOS Agent | Go To Market AI Agent,"46,107",,"42,249",1,2025-02-05,300000,USD,300000,300000,USD,300000,,,,,,1-10,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,https://nosagent.com,,,https://www.linkedin.com/company/nos-agent/,B2B lead generation and outreach agent that identifies businesses with the exact problems your company is trying to solve.
profileAPI,https://www.crunchbase.com/organization/truebase,"Artificial Intelligence (AI), Email, Enterprise Software, Generative AI, Lead Generation, SaaS, Sales Automation","Seattle, Washington, United States",2024-07-01,month,2550000,USD,2550000,AI-Powered B2B Data and Verified Contacts,"46,161",,"42,301",3,2024-01-10,475000,USD,475000,2550000,USD,2550000,,,,2,"George Vanica, Wissam Tabbara",1-10,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Messaging and Telecommunications, Sales and Marketing, Science and Engineering, Software",,,Active,For Profit,https://profileapi.com,,,https://www.linkedin.com/company/profileapi-com/,"profileAPI is an AI-powered B2B data platform that delivers enriched, verified profiles of over 500 million professionals and 40 million companies via a simple API. Designed for builders of sales, marketing, HR, and data science applications, profileAPI offers pre-built capabilities like identity resolution, contact discovery, semantic search, and real-time enrichment. By consolidating and standardizing data from diverse sources, it enables developers to integrate high-quality, structured information into their apps effortlessly, accelerating development and enhancing user experiences."
Supertrace,https://www.crunchbase.com/organization/supertrace-ai,"Artificial Intelligence (AI), Information Technology, Software","New York, New York, United States",2024-01-01,year,5000000,USD,5000000,Supertrace builds AI network engineer.,"46,230",,"42,367",1,2025-01-30,5000000,USD,5000000,5000000,USD,5000000,,,,2,"Mahir Kalra, Prashanth Vijay",1-10,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",,,Active,For Profit,https://www.supertrace.ai,https://x.com/supertraceai,,https://www.linkedin.com/company/supertraceai,Supertrace builds AI network engineer.
EDCAPIT,https://www.crunchbase.com/organization/edcapit,"Artificial Intelligence (AI), EdTech, Education, Marketplace, SaaS","New York, New York, United States",2024-04-04,day,140000,USD,140000,"AI-powered EdTech platform offering job-ready, localized courses for migrants in their native languages.","46,793",,"42,893",2,2025-07-11,120000,USD,120000,140000,USD,140000,Oleh Podobied,1,1,1,Oleh Podobied,11-50,"Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Education, Science and Engineering, Software",,,Active,For Profit,https://www.edcapit.com/,https://x.com/edcapit,https://www.facebook.com/edcapit.official,https://www.linkedin.com/company/edcapit,"EdTech, AI-powered Learning, Migrant Education, Online Courses, Workforce Training, Multilingual Education, SaaS"
Maitai,https://www.crunchbase.com/organization/maitai-fbf8,"Artificial Intelligence (AI), Developer Tools, Information Technology, SaaS","San Francisco, California, United States",2024-05-01,day,500000,USD,500000,"Maitai is a reliable and self-improving enterprise AI, ready to enhance the business efficiency.","46,861",,"42,953",2,2024-09-11,,,,500000,USD,500000,"Y Combinator, Pioneer Fund",1,2,2,"Christian DalSanto, Ian Hoegen",1-10,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",,,Active,For Profit,https://trymaitai.ai,,,https://www.linkedin.com/company/maitai-inc,"Maitai solves LLM output reliability with real-time autocorrections, then automatically builds self-improving, application-specific models. The result is a fully managed model stack through a simple integration, with inference that passively gets better, faster, and cheaper over time."
Weel,https://www.crunchbase.com/organization/weel-f331,"Computer Vision, Intelligent Systems, Machine Learning","San Francisco, California, United States",2024-07-01,day,500000,USD,500000,Next-Gen Driving Companion,"47,114",,"43,182",1,2024-08-21,500000,USD,500000,500000,USD,500000,Y Combinator,1,1,2,"David de Rothschild, Raphael Krief",1-10,"Artificial Intelligence (AI), Data and Analytics, Hardware, Science and Engineering, Software",,,Active,For Profit,,,,https://www.linkedin.com/company/weel-inc/,Weel is the next-generation all-in-one driving co-pilot that redefines your journey by turning your smartphone into a complete safety and navigation hub.
PIKL,https://www.crunchbase.com/organization/pikl,"Artificial Intelligence (AI), Human Resources, SaaS","Denver, Colorado, United States",2024-01-01,year,7249997,USD,7249997,PIKL is a HR tech company that uses AI to provide staffing companies with end-to-end automation and a flawless experience for their teams.,"47,160",,"43,224",1,2025-03-25,7249997,USD,7249997,7249997,USD,7249997,,,,1,Karson Humiston,1-10,"Administrative Services, Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,https://www.pikl.ai/,,,https://www.linkedin.com/company/pikl-ai/,
Revmo AI,https://www.crunchbase.com/organization/revmo-ai,"Artificial Intelligence (AI), Automotive, Customer Service, Food and Beverage, Machine Learning, Natural Language Processing, Software","Phoenix, Arizona, United States",2024-02-22,day,2000000,USD,2000000,"Revmo AI helps offers AI-powered voice agents handle inbound calls, schedule appointments, takes orders, and answer FAQs.","47,172",,"43,235",1,2024-02-22,2000000,USD,2000000,2000000,USD,2000000,,,,2,"Bobby Beckmann, Ryan Louis",11-50,"Artificial Intelligence (AI), Data and Analytics, Food and Beverage, Other, Professional Services, Science and Engineering, Software, Transportation",,,Active,For Profit,https://revmo.ai,,https://www.facebook.com/RevmoAI,https://www.linkedin.com/company/revmoai,"Revmo.ai automates your customer conversations, freeing your team to focus on what matters most. Our AI-powered voice agents handle inbound calls, schedule appointments, takes orders, and answer FAQs—transforming missed opportunities into revenue. We help automotive, service, and high-volume businesses boost efficiency, enhance customer satisfaction, and drive real growth through seamless AI communication."
OptiCore,https://www.crunchbase.com/organization/opticore,"Artificial Intelligence (AI), Cloud Computing, Information Technology, Software","Fremont, California, United States",2024-01-01,year,5000000,USD,5000000,OptiCore is as photonic computing company developing optical processing units (OPUs),"47,313",,"43,368",1,2024-12-19,5000000,USD,5000000,5000000,USD,5000000,"Alex Turnbull, Dorjee Sun, Karan Danthi",2,3,,,1-10,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Science and Engineering, Software",,,Active,For Profit,https://www.opticore.ai/,,,https://www.linkedin.com/company/opticore-inc/,
BitEnergy AI,https://www.crunchbase.com/organization/salieri-ai,"Application Specific Integrated Circuit (ASIC), Artificial Intelligence (AI), Field-Programmable Gate Array (FPGA)","Boston, Massachusetts, United States",2024-01-01,month,1125000,USD,1125000,Running AI with Only A Bit Energy,"47,686",,"43,727",2,2025-03-13,75000,USD,75000,1050000,USD,1050000,"MassVentures, E14 Fund, Taihill Venture, Massachusetts Clean Energy Center, MiraclePlus",1,5,,,1-10,"Artificial Intelligence (AI), Data and Analytics, Hardware, Science and Engineering, Software",,,Active,For Profit,https://bitenergy.ai,,,,"We develop advanced AI inference technology that consumes only 1/10 the energy of existing solutions, enabling more sustainable and cost-effective artificial intelligence applications"
Zynix AI,https://www.crunchbase.com/organization/zynix-ai,"Electronic Health Record (EHR), Generative AI, Health Care, Health Insurance","St. Petersburg, Florida, United States",2024-05-22,day,500000,USD,500000,Zynix AI is a healthcare intelligence platform built for value-based care organizations.,"47,746",,"43,782",1,2024-05-25,500000,USD,500000,500000,USD,500000,,,,3,"Gautamdev Chowdary, Jayadeva Chowdappa, Sean Ross",11-50,"Artificial Intelligence (AI), Financial Services, Health Care",,,Active,For Profit,https://WWW.ZYNIX.AI,,,https://www.linkedin.com/company/zynix,"Zynix helps ACOs, MSOs, and health plans unify fragmented data, automate clinical workflows, and close care gaps using ambient AI, real-time population health dashboards, and intelligent voice agents."
Mako,https://www.crunchbase.com/organization/mako-3485,"Artificial Intelligence (AI), Software","New York, New York, United States",2024-01-01,year,8566222,USD,8566222,"Mako makes deploying AI models easier, AI-powered compiler enabling high performance on any GPU.","48,124",,"44,128",3,2025-01-03,8566222,USD,8566222,8566222,USD,8566222,"M13, Flybridge",1,2,1,Waleed Atallah,1-10,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,https://mako.dev/,,,https://www.linkedin.com/company/mako-dev,
