Organization Name,Organization Name URL,Industries,Headquarters Location,Founded Date,Founded Date Precision,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Description,CB Rank (Organization),Stage,CB Rank (Company),Number of Funding Rounds,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Founders,Founders,Number of Employees,Industry Groups,School Type,School Program,Operating Status,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description
Ecolink AI,https://www.crunchbase.com/organization/ecosapiens,"Augmented Reality, Consumer Software, Generative AI, Shopping, Web3","San Francisco, California, United States",2022-01-01,year,5000000,USD,5000000,AI product scanner app and commerce network,"154,489",,"145,900",2,2023-04-04,3500000,USD,3500000,5000000,USD,5000000,"Menlo Ventures, Alumni Ventures, Slow Ventures, CRV, OVO Fund",2,18,2,"Garret Dafferner, Nihar Neelakanti",1-10,"Artificial Intelligence (AI), Blockchain and Cryptocurrency, Commerce and Shopping, Hardware, Internet Services, Software",,,Active,For Profit,http://www.ecolink.ai,,,,"Ecolink AI is a climate verification and reward platform enabling businesses to verify their sustainable goods and assets, create interactive ""nutrition labels"" and issue digital token rewards. Ecolink AI is part of the broader Ecosapiens community of 1M+ followers and subscribers."
Acie Skin,https://www.crunchbase.com/organization/acie-skin,"Artificial Intelligence (AI), Beauty, Machine Learning","Bedford, Massachusetts, United States",2022-01-01,year,150000,USD,150000,Acie Skin is a AI-powered skin-sensing technology company that develops smart skincare devices.,"155,404",,"146,780",1,2024-03-31,150000,USD,150000,150000,USD,150000,Right Side Capital Management,,1,,,11-50,"Artificial Intelligence (AI), Consumer Goods, Data and Analytics, Science and Engineering, Software",,,Active,For Profit,https://acie.skin/,,,https://www.linkedin.com/company/acieskincare/,
SNR Audio,https://www.crunchbase.com/organization/snr-audio,"Artificial Intelligence (AI), Audio, Content","New York, New York, United States",2022-01-01,year,500000,USD,500000,"SNR Audio is an AI voice models that helps to integrate high-quality audio into audiobooks, podcasts, automating, and outbound calls.","155,605",,"146,976",1,2022-03-29,500000,USD,500000,500000,USD,500000,Y Combinator,1,1,2,"Kaushik Tiwari, Saumik Tiwari",1-10,"Artificial Intelligence (AI), Data and Analytics, Media and Entertainment, Music and Audio, Science and Engineering, Software",,,Active,For Profit,https://www.snr.audio/,,,,
Thred Technologies,https://www.crunchbase.com/organization/thred-technologies,"Artificial Intelligence (AI), Cryptocurrency, Search Engine","Seattle, Washington, United States",2022-01-01,year,3500000,USD,3500000,Thred Technologies is an AI-powered NFT search and discovery platform that is currently in private beta.,"156,653",,"147,980",1,2022-11-20,3500000,USD,3500000,3500000,USD,3500000,"Brightloom, Augeo Marketing, Kindergarten Ventures",1,3,1,Ben Straley,1-10,"Artificial Intelligence (AI), Blockchain and Cryptocurrency, Data and Analytics, Financial Services, Internet Services, Payments, Science and Engineering, Software",,,Closed,For Profit,https://thred.xyz/,,,https://www.linkedin.com/company/thredtechnologies,"Thred Technologies is an AI-powered NFT search and discovery platform that is currently in private beta. The company was founded in 2022 by Benjamin Straley and is headquartered in Seattle, Washington, United States."
Talents ASCEND,https://www.crunchbase.com/organization/talents-ascend,"Artificial Intelligence (AI), Career Planning, Recruiting","New York, New York, United States",2022-01-01,year,250000,USD,250000,Talents ASCEND helps talented people to choose the right career using artificial intelligence.,"159,769",,"150,971",1,2022-03-25,250000,USD,250000,250000,USD,250000,Newchip Accelerator,,1,,,11-50,"Artificial Intelligence (AI), Data and Analytics, Professional Services, Science and Engineering, Software",,,Active,For Profit,https://talentsascend.com/,https://twitter.com/TalentsASCEND,https://www.facebook.com/TalentsASCEND,https://www.linkedin.com/company/talentsascend/,
SocialGuru,https://www.crunchbase.com/organization/socialguru,"Artificial Intelligence (AI), Marketplace, Social Media","Irvine, California, United States",2022-01-01,year,250000,USD,250000,AI Social Media Coordinator,"160,672",,"151,852",1,2022-11-12,250000,USD,250000,250000,USD,250000,,,,1,Apoorv Khandelwal,1-10,"Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Internet Services, Media and Entertainment, Science and Engineering, Software",,,Active,For Profit,https://www.socialguru.ai/,,,https://www.linkedin.com/company/socialguruai/,Comin Soon!
SWYFTAI ART,https://www.crunchbase.com/organization/swyftai-art,"Artificial Intelligence (AI), Generative AI, SaaS","Chicago, Illinois, United States",2022-01-11,day,200000,USD,200000,"SWYFTAI ART creates AI-generated artwork, blending creativity and technology to deliver digital pieces instantly.","161,361",,"152,516",1,2023-09-22,200000,USD,200000,200000,USD,200000,,,,,,1-10,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,https://swyftai.art,,,,"SWYFTAI ART creates AI-generated artwork, blending creativity and technology for instant digital pieces. It offers a seamless platform for generating visuals, from abstract designs to diverse compositions. Designed for artists and designers, it streamlines the creative process with speed and precision. SWYFTAI ART makes digital art effortless."
Halley,https://www.crunchbase.com/organization/halley,"Apps, Prediction Markets, Predictive Analytics, Social Media, Social Network","Lewes, Delaware, United States",2022-01-07,day,250000,USD,250000,The Social Prediction Network,"162,654",,"153,770",1,2022-06-22,250000,USD,250000,250000,USD,250000,Newchip Accelerator,,1,,,1-10,"Apps, Artificial Intelligence (AI), Data and Analytics, Financial Services, Internet Services, Media and Entertainment, Software",,,Active,For Profit,https://halleypreds.com,https://twitter.com/TrackThisPred,,https://www.linkedin.com/company/halleypreds/,"Everyone seems to be an expert on their social media accounts, and expertise is tied to some predictive power, right? Wrong.  Polling companies miss election results by enormous margins. Financial ""gurus"" say XYZ will go up, and you end up losing your life savings. Sports commentators give a complete explanation why Team A will defeat Team B, and after the match, they explain with a straight face why Team A didn't stand a chance. Well, but after that they lose all their prestige and followers, right? Wrong again. Nobody keeps a track record, and in the current state of affairs, fame and merit don't necessarily correlate. So, who are the best at predicting their own field of expertise?  It is impossible to know...until now. Join Halley to find the best predictions and learn together who are the real Gurus on your subject of choice."
Reply Tech,https://www.crunchbase.com/organization/reply-tech,"Application Performance Management, Big Data, Business Intelligence, Data Integration, Data Visualization, E-Commerce Platforms, Machine Learning, Marketplace, Price Comparison","Miami, Florida, United States",2022-10-01,month,120000,USD,120000,Reply Tech is a spin-off from Reply Latam that leverages AI to help brands grow their sales on LATAM ecommerce marketplaces,"163,202",,"154,291",1,2023-03-01,120000,USD,120000,120000,USD,120000,Alberto Moriondo,1,1,4,"Alberto Moriondo, Alfredo Fagalde, Juan Pablo Iglesias, Lucas Pueyrredon",1-10,"Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Design, Information Technology, Internet Services, Software",,,Active,For Profit,http://www.replytech.ai,,,,
PumpML,https://www.crunchbase.com/organization/pumpml,Machine Learning,"Chagrin Falls, Ohio, United States",2022-01-01,year,100000,USD,100000,PumpML is a machine learning platform that allows developers & organizations to build products that understand & respond to non-voice sounds,"164,108",,"155,164",1,2022-06-13,100000,USD,100000,100000,USD,100000,(ERA) Entrepreneurs Roundtable Accelerator,,1,,,11-50,"Artificial Intelligence (AI), Data and Analytics, Software",,,Active,For Profit,https://www.pumpml.com/,,,https://www.linkedin.com/company/pumpml,
Blocmount,https://www.crunchbase.com/organization/blocmount,"Analytics, Artificial Intelligence (AI), Real Time","San Antonio, Texas, United States",2022-01-01,year,100000,USD,100000,"Blocmount is Real-time AI analytics for manufacturers that minimize defects, protect machines, and optimize processes.","173,155",,"163,896",1,2022-09-15,100000,USD,100000,100000,USD,100000,Right Side Capital Management,,1,,,1-10,"Artificial Intelligence (AI), Data and Analytics, Other, Science and Engineering, Software",,,Active,For Profit,https://blocmount.com/,,,https://www.linkedin.com/company/blocmount/,
Growth3,https://www.crunchbase.com/organization/growth3,"Artificial Intelligence (AI), Content Marketing, Product Design, Virtual Currency, Web3","Miami, Florida, United States",2022-10-26,day,130000,USD,130000,Web3 Growth Agency designed to drive great ideas towards the right audience,"173,558",,"164,281",1,2022-11-30,130000,USD,130000,130000,USD,130000,Open Access Ventures,1,1,,,11-50,"Artificial Intelligence (AI), Blockchain and Cryptocurrency, Data and Analytics, Design, Financial Services, Internet Services, Payments, Sales and Marketing, Science and Engineering, Software",,,Active,For Profit,https://growth3.xyz,,,,Tomorrow's innovation deserved to rise above today's noise. Growth3 empowers brands with the expertise needed to create and implement comprehensive strategies relating to growing a web3 community.
FeatureByte,https://www.crunchbase.com/organization/featurebyte,"Artificial Intelligence (AI), Machine Learning","Shrewsbury, Massachusetts, United States",2022-01-01,year,5700000,USD,5700000,FeatureByte provides a data-centric solution that simplifies feature engineering and feature management for data scientists.,"176,081",,"166,702",1,2022-07-28,5700000,USD,5700000,5700000,USD,5700000,"Tola Capital, Glasswing Ventures, Pieter De Leenheer",2,3,2,"Razi Raziuddin, Xavier Conort",11-50,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,https://featurebyte.com/,,,https://www.linkedin.com/company/featurebyte/about/,FeatureByte provides a data-centric AI solution that simplifies feature engineering and feature management for data scientists.
